"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"inx-17",0.0910575718005597,-0.45142698429629,0.889,0.814,1
"mkk-4",0.0913814317186624,1.26078162614578,0.069,0.031,1
"cdk-11.1",0.0914080485666942,0.356322493763505,0.431,0.283,1
"dapk-1",0.0915326518967802,-0.261908104321349,0.319,0.21,1
"Y54G11A.2",0.0915925712101264,0.323820934679609,0.333,0.22,1
"vps-34",0.0916282852320042,-1.02196749159395,0.361,0.4,1
"C15H9.11",0.0917640673954368,-3.98991474888289,0.028,0.081,1
"Y41D4B.17",0.0918285088757733,-2.14766288093975,0.083,0.149,1
"pgp-11",0.0919048450752983,1.16849157755018,0.056,0.022,1
"fem-2",0.0919997459488183,0.182447833436382,0.181,0.105,1
"F49E12.10",0.0920105747389846,-1.18253897381438,0.375,0.414,1
"pqn-29",0.0923140670531527,-1.82809882823821,0.028,0.081,1
"lig-4",0.0923962024385449,-0.138926661370397,0.236,0.139,1
"cyp-33C4",0.0923962024385449,0.977753720258399,0.222,0.141,1
"C27D8.3",0.0926182359208156,-1.23282494281621,0.264,0.315,1
"dnc-4",0.0926711051767781,-0.969525518096596,0.083,0.151,1
"T04F8.2",0.0927352460512546,-0.680566583603599,0.181,0.253,1
"T07A9.14",0.0927571088260454,-0.914976148831274,0.319,0.358,1
"lir-2",0.0929390680921502,-1.06490067886326,0.125,0.197,1
"natb-1",0.0931565260849707,-0.745099631383137,0.472,0.478,1
"F53F4.16",0.0931867773327419,0.391246217997366,0.347,0.244,1
"irld-24",0.0933728924454595,0.584476573543888,0.069,0.031,1
"bra-2",0.0935237549483148,-1.18533259983729,0.208,0.266,1
"C16H3.3",0.0935609430949913,-0.980968434345202,0.431,0.442,1
"D1025.10",0.0935616998309799,0.214503072530085,0.181,0.107,1
"nhr-3",0.0935992285428187,-0.150911620024622,0.458,0.324,1
"ZK856.16",0.0936499533004885,-1.11706335298947,0.069,0.132,1
"T23G7.3",0.0937809635117314,-0.399981595053141,0.903,0.795,1
"wars-1",0.0939431086956736,0.261582377964562,0.347,0.229,1
"R10E8.1",0.0941039972434195,-0.864276931631561,0.653,0.642,1
"Y48B6A.13",0.0941736795971311,0.484911792985631,0.236,0.151,1
"cytb-5.2",0.0942520683900864,-0.311015252917198,0.861,0.839,1
"pbs-2",0.0945761585869934,0.209521939966323,0.667,0.536,1
"mrps-23",0.0946187688834092,-0.642156763137178,0.486,0.512,1
"ZK686.3",0.0946306038865145,0.247469777585277,0.944,0.873,1
"chaf-2",0.0946474964324818,-0.972127584868396,0.028,0.085,1
"flp-27",0.0946938924476593,0.696424513779723,0.056,0.022,1
"Y105E8B.7",0.0948905847683548,0.212613446835415,0.361,0.244,1
"acs-11",0.0951243007876784,-1.02543132104525,0.208,0.268,1
"cup-16",0.0952419513620729,-1.93543085236494,0.014,0.061,1
"Y52B11A.3",0.0953304531993236,0.290533652754179,0.222,0.139,1
"Y54E10BR.2",0.0955676911750268,-0.928974105559825,0.014,0.061,1
"cyn-15",0.0956478157559609,-1.07876123769132,0.208,0.271,1
"sas-6",0.0957400191186967,-1.4504214489512,0.042,0.098,1
"F59E12.15",0.095831770119819,0.276643455522727,0.208,0.127,1
"F56A8.4",0.0958943224206133,-1.20745685011254,0.014,0.061,1
"ctr-9",0.0958961466841629,-0.459659799261281,0.583,0.576,1
"bed-2",0.0959033266637301,-1.23573010189642,0.139,0.205,1
"ima-3",0.0960605270046106,0.222140720042569,0.639,0.515,1
"fubl-2",0.0960878243993923,-0.723014660801626,0.458,0.476,1
"dna-2",0.0961489663758587,-0.937649907186357,0,0.037,1
"W04A8.5",0.0961489663758587,-1.13036149171336,0,0.037,1
"nhr-60",0.0961490020451173,-0.783000240410147,0,0.037,1
"nrf-5",0.0961490020451173,-0.657025390396647,0,0.037,1
"C25D7.15",0.0961490020451173,-1.492848313439,0,0.037,1
"nhr-247",0.0961490020451173,-0.899834560847012,0,0.037,1
"lgc-54",0.0961490020451173,-1.12159030708992,0,0.037,1
"mes-1",0.0961490020451173,-1.09619279867252,0,0.037,1
"F40E10.5",0.0961490020451173,-3.5433713873099,0,0.037,1
"C27B7.5",0.0961490020451173,-0.791916478969196,0,0.037,1
"B0212.3",0.0961490020451173,-1.23143647440382,0,0.037,1
"rdl-1",0.0961490020451173,-2.42840061414753,0,0.037,1
"F15B10.3",0.0961490020451173,-1.02825270766485,0,0.037,1
"T26C12.3",0.0961490020451173,-1.37668230348447,0,0.037,1
"cyp-31A3",0.0961490020451173,-1.00373165031469,0,0.037,1
"wago-4",0.0961490020451173,-1.9423494058381,0,0.037,1
"cyp-13A2",0.0961490020451173,-1.50043943737814,0,0.037,1
"C33F10.8",0.0961490020451173,-0.962337856000504,0,0.037,1
"F19B10.1",0.0961490020451173,-1.017896612475,0,0.037,1
"ztf-6",0.0961490020451173,-0.991517032000846,0,0.037,1
"mbtr-1",0.0961490020451173,-0.737881587294799,0,0.037,1
"nhr-109",0.0963538166954862,0.457901258643248,0.514,0.392,1
"denn-4",0.0963552977571273,-1.23160094100387,0.181,0.249,1
"cyd-1",0.0965502654450044,-2.09995483084567,0.014,0.061,1
"cisd-1",0.0966064436333717,0.143883283792709,0.806,0.68,1
"T20F10.2",0.096622917220905,-0.601052721215776,0.639,0.647,1
"eif-1.A",0.0969024171589199,0.114743844628033,0.792,0.695,1
"rcor-1",0.0970447958502053,-1.1443633922882,0.097,0.166,1
"Y41C4A.9",0.0971243935845958,-1.36879199419542,0.083,0.147,1
"C01F6.14",0.0971715056308532,1.04241960397158,0.194,0.119,1
"gpx-1",0.0971745070843082,-0.480653709885008,0.806,0.803,1
"ccr-4",0.0973281848302409,-1.08222558891439,0.403,0.42,1
"R10E9.3",0.0973504366566807,-1.63443782865791,0.125,0.188,1
"nhr-63",0.0974023222489064,-0.378553611047948,0.333,0.207,1
"M57.1",0.0974888293148662,-1.2283381177461,0.042,0.102,1
"Y106G6D.8",0.0975409046824562,-1.85603831205159,0.014,0.061,1
"ogt-1",0.097627949417391,0.297055340803875,0.819,0.702,1
"unc-43",0.0976690688596905,-0.147021387974898,0.833,0.708,1
"Y17D7B.4",0.0980114753005123,-0.486413471806341,0.236,0.332,1
"nhr-104",0.0980408449294022,-0.820545008242894,0.347,0.38,1
"evl-14",0.0980678392751082,-0.74686089654674,0.347,0.407,1
"adr-1",0.0981342397517851,-1.2308176373547,0.153,0.215,1
"daf-4",0.0982367133335878,-0.474939189782349,0.319,0.197,1
"dnj-20",0.0983516026573857,0.115172425106733,0.944,0.839,1
"hip-1",0.0984062654805964,-0.524097705642404,0.722,0.676,1
"W09G3.8",0.0984144862841592,-0.490198911919831,0.514,0.525,1
"C43C3.4",0.0985176778854916,0.740993327068348,0.056,0.022,1
"poml-4",0.0985396509178336,-0.996635329989662,0.014,0.061,1
"sto-4",0.0986184656130787,-0.343125574764998,0.014,0.063,1
"bag-1",0.098639316147928,-1.13575985449717,0.181,0.249,1
"C37C3.10",0.0987049283084078,0.895085068789643,0.153,0.09,1
"mboa-3",0.0987374027894743,-0.71574292928192,0.486,0.556,1
"yju-2",0.0987573586855894,-1.05763037129178,0.167,0.241,1
"flp-28",0.0989030887409894,-1.90456208172765,0.028,0.08,1
"F33H2.6",0.0990949079010699,-0.802336447249769,0.472,0.471,1
"samp-1",0.0991514265870855,0.300091710649762,0.236,0.147,1
"daf-31",0.0991689714107089,-0.548609532638116,0.417,0.475,1
"F19G12.8",0.0992740752558853,0.478613315935013,0.083,0.039,1
"C24A3.2",0.0994365733492093,-1.31608343948113,0.125,0.197,1
"Y94H6A.8",0.0995133747469371,0.160739167862782,0.778,0.646,1
"daf-14",0.0997429480177559,-1.19303015665521,0.347,0.385,1
"cya-1",0.0997869877625171,-1.31621957050741,0.264,0.315,1
"ceh-100",0.0998110430809069,-0.830517726018672,0.486,0.503,1
"mmcm-1",0.0999649392013053,0.39045977294842,0.417,0.275,1
"ugt-55",0.09998046342314,0.810354991414276,0.069,0.031,1
"F01F1.11",0.100094040119558,-0.707494460156233,0.083,0.154,1
"shc-1",0.10015647654579,-0.450108466674166,0.319,0.378,1
"aps-3",0.100159937744652,-0.957655401620138,0.208,0.266,1
"Y71F9B.13",0.100171758501028,-0.507649112740288,0.028,0.083,1
"F53C3.4",0.100279916115468,-1.36551785679646,0.069,0.136,1
"R13H4.5",0.100421950643662,-0.641801745234322,0.125,0.197,1
"tig-3",0.100435609125247,0.698349780871284,0.097,0.049,1
"gut-2",0.100436956176905,-1.08285781161333,0.389,0.4,1
"nhr-10",0.100510835443561,-0.89304537065512,0.333,0.373,1
"F33H12.7",0.100570160079198,-2.08964304307625,0.153,0.227,1
"prp-40",0.100574343556688,-1.01229769649565,0.5,0.478,1
"Y75B8A.19",0.100679898740854,-1.50541999762176,0.028,0.08,1
"unc-84",0.100741636377847,-1.25549548149871,0.361,0.38,1
"C06H5.8",0.100793228411006,0.323202388046999,0.083,0.039,1
"C28C12.12",0.100832002014829,1.07089766371836,0.069,0.031,1
"Y55F3BR.1",0.100880873988702,0.105921002800204,0.361,0.241,1
"hmg-20",0.100901821730344,-1.33195325241438,0.014,0.061,1
"C04F5.8",0.100916533656832,-1.19482263134681,0.194,0.254,1
"set-31",0.100944552863792,-0.776871885143693,0.111,0.186,1
"pptr-2",0.100989084346235,-1.12180387124804,0.167,0.236,1
"moa-2",0.10106531629397,-0.957422094647345,0.444,0.454,1
"unc-33",0.101109883377583,-1.41623545341463,0.083,0.146,1
"lin-18",0.101500390952727,-2.32382726168283,0.056,0.114,1
"K07F5.15",0.101548319630835,-0.626919157034329,0.653,0.619,1
"K07E3.4",0.10187046486609,-0.570881141859056,0.819,0.744,1
"hint-3",0.102112921632309,0.320125507165268,0.403,0.315,1
"F08F8.7",0.102141557274687,-0.583930272619566,0.736,0.68,1
"srbc-44",0.102271758155799,-0.868770302593068,0.014,0.061,1
"cir-1",0.102305860944969,-1.17047936728352,0.306,0.344,1
"rrf-3",0.102418762131953,-0.228972132855938,0.194,0.112,1
"Y25C1A.7",0.102588175874051,-0.666595949123807,0.208,0.281,1
"vps-25",0.102654796436523,-0.533168303230999,0.736,0.673,1
"his-74",0.102674264998602,-1.19823008205104,0.111,0.183,1
"F46B6.4",0.102710277525387,-1.36098154016039,0.042,0.097,1
"B0432.7",0.102809796657136,-1.63074055910731,0.125,0.192,1
"cest-5.1",0.102826430031335,-0.31367920128768,0.319,0.408,1
"C18G1.1",0.102865351136837,-1.22415327521968,0.014,0.059,1
"pax-3",0.102865351136837,-2.75022663666224,0.014,0.059,1
"M02H5.8",0.102934282500232,-0.69797711883966,0.111,0.188,1
"T28H10.2",0.102939251565642,-0.998128758444035,0.056,0.117,1
"D1025.1",0.103056977357432,0.534001154190879,0.153,0.092,1
"chup-1",0.103656454436824,-0.869275375004209,0.014,0.061,1
"dmd-7",0.103734899880935,0.368306956048717,0.292,0.208,1
"ttll-12",0.104185006461336,-1.12636033725222,0.25,0.308,1
"dnc-5",0.104290091760842,-1.52603263907947,0.069,0.129,1
"ttr-31",0.104296090704354,0.461334882183041,0.069,0.031,1
"T16A1.10",0.104317348637835,-0.702915648321408,0,0.036,1
"max-1",0.104317387508491,-1.22543423055263,0,0.036,1
"C14A6.3",0.104317387508491,-1.99794137904391,0,0.036,1
"scvp-1",0.104317387508491,-1.19190469167968,0,0.036,1
"R07B7.2",0.104317387508491,-2.32856630708926,0,0.036,1
"K11D12.7",0.104317387508491,-1.33594767950258,0,0.036,1
"mrp-2",0.104317387508491,-1.38982735670306,0,0.036,1
"F09B9.5",0.104317387508491,-0.765925478881365,0,0.036,1
"F14D12.1",0.104317387508491,-0.702459450279157,0,0.036,1
"ZK816.1",0.104317387508491,-0.827547031000855,0,0.036,1
"lgc-43",0.104317387508491,-0.756394039198323,0,0.036,1
"pnc-1",0.104317387508491,-2.16866002254778,0,0.036,1
"Y11D7A.19",0.104317387508491,-1.54246642966602,0,0.036,1
"EEED8.3",0.104317387508491,-1.54433300232239,0,0.036,1
"Y16E11A.4",0.104317387508491,-0.791993166379943,0,0.036,1
"zig-1",0.104317387508491,-1.38216365189129,0,0.036,1
"F14B6.2",0.104317387508491,-1.5446824796261,0,0.036,1
"R06C1.6",0.104317387508491,-0.807641703839044,0,0.036,1
"R06A10.1",0.104317387508491,-0.58529442479314,0,0.036,1
"zwl-1",0.104317387508491,-1.42477775242785,0,0.036,1
"C03D6.9",0.104317387508491,-1.63166715197068,0,0.036,1
"T04A8.13",0.104317387508491,-0.807174775424344,0,0.036,1
"Y75B8A.23",0.104317387508491,-1.43437895487375,0,0.036,1
"mlc-7",0.104317387508491,-1.16611303554327,0,0.036,1
"F35H10.5",0.104378050271532,-1.16440707771072,0.042,0.097,1
"C34F6.5",0.104435121967603,-1.18939438009877,0.306,0.344,1
"Y47D3A.32",0.104611534583575,-0.177152506452169,0.167,0.097,1
"C17H11.6",0.104680000351454,0.110267063100074,0.611,0.461,1
"csn-1",0.10469056589548,-1.2239087340491,0.181,0.254,1
"pph-4.1",0.104889997340947,-0.830457625875832,0.292,0.337,1
"Y53G8AR.5",0.104984992226518,-0.883400850388191,0.014,0.059,1
"F41H10.4",0.105006804346274,-0.105629438841674,0.083,0.154,1
"Y43H11AL.1",0.105065716370599,-1.2161692030652,0.319,0.351,1
"T23G7.2",0.105071901449181,-0.735442803100226,0.125,0.193,1
"hyl-2",0.105112038236128,-1.23729501742794,0.458,0.454,1
"W09G10.9",0.105181655631269,-1.07716142245873,0.403,0.398,1
"F26G1.1",0.105189329000937,-1.14997930772957,0.208,0.258,1
"R08E3.3",0.10524957566458,-0.336693470853224,0.403,0.253,1
"skr-20",0.10525021704785,-1.14555708382798,0.083,0.144,1
"K07F5.16",0.105525274661636,-1.43094740119381,0.056,0.112,1
"F56C9.10",0.105629744137036,-0.73160740469318,0.611,0.585,1
"Y37E11B.6",0.105681650369316,-0.898909993301273,0.125,0.19,1
"wdr-5.2",0.10569919419257,-0.8932609544369,0.014,0.059,1
"aat-3",0.105761389693372,-0.518447648532631,0.014,0.061,1
"W01A8.6",0.105852584591763,-2.02782865536205,0.028,0.08,1
"Y54E5A.2",0.105862065534005,-0.500580061651093,0.208,0.295,1
"ugt-1",0.105958492453928,0.154472371818357,0.278,0.18,1
"T28F3.8",0.106129439211193,-1.92618822001261,0.194,0.261,1
"F53C11.5",0.106159378323319,-0.891410036815042,0.444,0.458,1
"cyp-29A3",0.106326200150644,-0.286105476116659,0.028,0.081,1
"C26B9.6",0.106350890632524,-1.36359009801438,0.042,0.097,1
"art-1",0.10655776044966,0.193398145405941,0.75,0.632,1
"T15B7.8",0.106755249655386,0.3249042299882,0.208,0.136,1
"sago-2",0.106755259405231,0.786454235367844,0.208,0.136,1
"nhr-132",0.106796252833577,-0.760493109967784,0.056,0.117,1
"swt-7",0.106826335692686,0.177035923076288,0.917,0.785,1
"dohh-1",0.106862139064631,-0.332759838935566,0.847,0.771,1
"D1007.10",0.106919956200328,-1.55450360514619,0.042,0.097,1
"spk-1",0.107066132648752,-0.71022297033628,0.458,0.468,1
"paxt-1",0.107095299161094,-0.633667689043929,0.125,0.198,1
"mrpl-50",0.107115175296455,-0.641218800960957,0.5,0.475,1
"Y56A3A.7",0.107115203028417,-0.705724005913803,0.917,0.764,1
"nduf-5",0.107283689174324,0.170810540943966,0.667,0.517,1
"Y47D3A.1",0.107532432686902,-1.32450169503883,0.028,0.078,1
"dre-1",0.10758199939345,-1.52958611027052,0.236,0.286,1
"Y7A9D.1",0.107727776683025,-1.69490643030009,0.028,0.08,1
"mcm-4",0.107736838232234,-1.90325580379713,0.069,0.127,1
"sfa-1",0.1082465475618,-0.836267053917701,0.236,0.283,1
"twk-46",0.108396984920289,-0.871833110885714,0.111,0.188,1
"sav-1",0.108729523459737,-0.645609871260852,0.347,0.395,1
"Y53C12B.1",0.108747603443417,-1.0763070268797,0.208,0.261,1
"C34C12.9",0.108982204627485,0.596418427923565,0.097,0.051,1
"cox-11",0.109001295381631,-1.14767792162364,0.069,0.132,1
"nhr-256",0.109089966655377,-1.14588463645891,0.222,0.278,1
"T09B4.8",0.109165721369836,-1.05343203726759,0.472,0.466,1
"Y38E10A.24",0.109245989915319,-0.288550812732338,0.847,0.817,1
"lmd-1",0.109442108130085,0.945167628341205,0.139,0.078,1
"VZK822L.2",0.109496843885976,1.80174300279671,0.069,0.032,1
"pcca-1",0.109629347932342,-1.26769987775778,0.208,0.271,1
"F36A2.2",0.109858368952861,-0.333680572709693,0.222,0.283,1
"Y37E11AM.4",0.109948638816462,-1.03373441553678,0.028,0.08,1
"C34F6.9",0.110163539987326,-1.35038787211881,0.042,0.095,1
"wht-7",0.110175930197856,-0.855419782480494,0.444,0.478,1
"C31E10.11",0.110503006465278,0.631942011503424,0.042,0.015,1
"cyn-10",0.11080456421006,-1.56908934106872,0.097,0.158,1
"toe-1",0.111430374538241,-0.538007450040738,0.444,0.461,1
"B0336.13",0.111487019606474,-1.47510162182076,0.014,0.058,1
"F35E12.6",0.111522001067568,-0.184396858011448,0.236,0.153,1
"cyld-1",0.111552031506737,-1.14023653857534,0.292,0.351,1
"set-25",0.111567474583539,-1.01598577249325,0.083,0.149,1
"mec-10",0.111866021930792,-1.93971110198788,0.014,0.058,1
"exoc-7",0.112185695225601,-0.834334547794762,0.25,0.297,1
"EEED8.2",0.112319812707657,-2.28011970634412,0.569,0.49,1
"W02D9.2",0.11236711040649,-0.241552574977355,0.417,0.312,1
"ugt-33",0.112402365352081,-1.24332860923609,0.417,0.431,1
"fbxc-58",0.112467389580559,-1.00258716291766,0.139,0.215,1
"pxl-1",0.112857015171216,-0.387584215656585,0.028,0.08,1
"C48B6.3",0.113190648664806,-0.92197463564343,0.125,0.19,1
"hpr-17",0.113223859374949,-0.684455430985582,0,0.034,1
"bir-2",0.113223901774049,-0.543243435144809,0,0.034,1
"lys-7",0.113223901774049,-1.70952875513129,0,0.034,1
"ZK285.2",0.113223901774049,-1.14819435724855,0,0.034,1
"scrm-3",0.113223901774049,-0.675515013949235,0,0.034,1
"elt-3",0.113223901774049,-1.26351006131845,0,0.034,1
"rgs-11",0.113223901774049,-1.27622967737393,0,0.034,1
"F48F7.3",0.113223901774049,-1.64118113370397,0,0.034,1
"K08H2.10",0.113223901774049,-2.1079238487812,0,0.034,1
"gln-5",0.113223901774049,-0.590638756788913,0,0.034,1
"eak-4",0.113223901774049,-1.14814418118507,0,0.034,1
"his-16",0.113223901774049,-1.28148741550719,0,0.034,1
"bcmo-1",0.113223901774049,-1.69282116913384,0,0.034,1
"C30G12.6",0.113223901774049,-1.42160433793494,0,0.034,1
"sdz-10",0.113223901774049,-0.821690160789572,0,0.034,1
"F22D3.4",0.113223901774049,-1.407845112185,0,0.034,1
"set-13",0.113223901774049,-1.12398223668326,0,0.034,1
"fbxb-10",0.113223901774049,-0.632584324011055,0,0.034,1
"R03H10.11",0.113223901774049,-0.752503152794207,0,0.034,1
"T04D3.1",0.113223901774049,-1.08667260798192,0,0.034,1
"F33D11.7",0.113223901774049,-1.31808033920653,0,0.034,1
"spch-3",0.113223901774049,-0.388958379178781,0,0.034,1
"F37C12.21",0.113223901774049,-0.550053323750126,0,0.034,1
"mms-19",0.113374641539248,-1.35951169969601,0.181,0.232,1
"irk-2",0.113392204038443,-2.11867513417512,0.014,0.058,1
"met-1",0.113412332220071,-0.529088682188024,0.486,0.505,1
"moag-4",0.113483162166447,-0.846748920020922,0.458,0.461,1
"sap-140",0.113704613026157,-0.783961273793126,0.486,0.483,1
"K09A9.6",0.113713766821541,-1.54786955278044,0.056,0.114,1
"glh-1",0.113886954170891,-1.01026257472498,0.097,0.164,1
"F10C2.4",0.113938518862917,-1.29058915385133,0.042,0.097,1
"tbc-2",0.113938518862917,-1.75292382452017,0.042,0.097,1
"nstp-4",0.114265621543873,0.175755238546422,0.819,0.593,1
"fars-1",0.114520822286958,0.232049117743538,0.597,0.471,1
"tsg-101",0.114568351802694,-0.811261183955478,0.181,0.246,1
"ddb-1",0.114762302838343,0.213752055125679,0.347,0.254,1
"T26A8.4",0.114770864506994,-1.21149856786388,0.236,0.285,1
"Y41G9A.5",0.114988086432127,2.01787701508831,0.042,0.015,1
"Y54G2A.32",0.114988086432127,1.23729399178862,0.042,0.015,1
"let-716",0.115051420596486,-0.672090911765606,0.667,0.637,1
"Y57A10A.31",0.115150770338787,-1.01070789254523,0.083,0.146,1
"K09C4.10",0.115211487575576,0.399041154219645,0.194,0.119,1
"C55B7.10",0.11539067846971,0.378623356352453,0.139,0.08,1
"T28B11.1",0.115443319618421,-0.479604581719563,0.75,0.731,1
"rps-29",0.115464658953026,0.109785923130713,1,0.973,1
"ubr-1",0.115546868924851,-0.342754034421447,0.486,0.332,1
"C06C3.4",0.115640340184152,1.33876184915838,0.042,0.015,1
"C35C5.10",0.115709387570755,-0.568826093375632,0.153,0.222,1
"lin-7",0.115825670031894,-0.153257212920846,0.028,0.08,1
"F13D11.4",0.115896458345054,-0.218069532855574,0.222,0.137,1
"ocrl-1",0.115980586576402,-1.02392194002524,0.181,0.237,1
"Y75B8A.31",0.116023510310172,-0.719947210851336,0.097,0.164,1
"C25H3.3",0.11620298491397,-1.37367712111749,0.028,0.076,1
"cpt-4",0.1162954052414,-0.482092703022534,0.958,0.837,1
"gpa-14",0.116295499103289,1.29145874645458,0.042,0.015,1
"nhr-13",0.116462501106461,0.370500906016324,0.333,0.237,1
"unc-94",0.116552557083017,-0.932088014861443,0.5,0.502,1
"lin-36",0.116599339390877,-1.04939197790573,0.306,0.339,1
"C29E4.13",0.116666850511436,0.433090830829123,0.222,0.142,1
"oac-3",0.116710433312012,-1.61298208298167,0.028,0.078,1
"zip-9",0.116807975503198,0.136065962681046,0.736,0.636,1
"rbm-42",0.116870069530938,-0.569989878553198,0.375,0.422,1
"lin-41",0.11702762182934,1.8195679500261,0.056,0.024,1
"clec-49",0.117182081295265,0.969756400780689,0.097,0.051,1
"acs-19",0.117213445755596,-0.148138012258983,0.556,0.392,1
"Y50E8A.10",0.117228307320071,-1.65739627937804,0.028,0.076,1
"ufd-1",0.117453785857018,-1.001234911408,0.222,0.271,1
"taf-11.1",0.117572171344503,-1.30973891862336,0.056,0.11,1
"bro-1",0.117729227666151,-1.15895602659185,0.028,0.078,1
"C18B2.4",0.117735540130034,-0.831221149421887,0.528,0.522,1
"mrp-3",0.117938394877158,-0.131661937570409,0.819,0.651,1
"ZK1321.4",0.118260699346746,-1.70390693103113,0.028,0.076,1
"mrpl-9",0.118312788608838,-0.638609383825018,0.528,0.558,1
"Y54G2A.18",0.118337030696008,-0.372795294327894,0.903,0.795,1
"eif-2Bdelta",0.118341605057319,-0.979907329475504,0.208,0.273,1
"etc-1",0.118439022677979,-1.49888060563564,0.139,0.197,1
"K05C4.5",0.118505522100353,-0.698185340781418,0.389,0.434,1
"F18H3.4",0.118912303263157,-1.14254092902672,0.278,0.329,1
"T23F11.2",0.118945340046413,1.71924718876157,0.042,0.015,1
"nxf-2",0.118952913115855,-1.08513176329491,0.028,0.076,1
"eat-17",0.119036952470334,0.277979430696722,0.181,0.108,1
"Y73F8A.32",0.119098460217315,-1.14753421937477,0.028,0.078,1
"B0353.1",0.119100529874659,-0.772014796943382,0.431,0.464,1
"sdz-24",0.119261902612312,-1.83310751766044,0.014,0.058,1
"ccct-1",0.11929809880678,0.305952255991471,0.347,0.249,1
"xpd-1",0.11938936307242,-1.55950363266767,0.042,0.093,1
"eri-9",0.119489588610738,-1.27771726557611,0.167,0.224,1
"nhl-2",0.119725626537627,-0.645974256538407,0.444,0.464,1
"D1054.3",0.119951640106799,-1.13936432802799,0.111,0.171,1
"C25F9.11",0.119962666064242,-3.82192965965152,0.153,0.214,1
"twk-14",0.120287890838166,1.15950818945698,0.042,0.015,1
"Y54E2A.8",0.120287890838166,1.53015887339322,0.042,0.015,1
"ced-2",0.120418165281091,-0.616929343164278,0.125,0.19,1
"pifk-1",0.12051976473235,0.484308854315106,0.167,0.098,1
"C08B6.10",0.120704839157354,-1.23868947238664,0.069,0.125,1
